org_id,name,name_simple,country_code,country_name,org_type,org_type_code,source_dataset,source_url
UG-COA-160,Uganda Coffee Development Authority (UCDA) (Uganda),Uganda Coffee Development Authority (UCDA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-161,Uganda Free Zones Authority (Uganda),Uganda Free Zones Authority,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-162,Uganda Microfinance Regulatory Authority (Uganda),Uganda Microfinance Regulatory Authority,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-163,Uganda Retirement Benefits Regulatory Authority (Uganda),Uganda Retirement Benefits Regulatory Authority,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-164,National Council for Higher Education (Uganda),National Council for Higher Education,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-165,Uganda Business and Technical Examination Board (Uganda),Uganda Business and Technical Examination Board,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-166,National Council of Sports (Uganda),National Council of Sports,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-167,"Science, Technology and Innovation (Uganda)","Science, Technology and Innovation",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-301,Makerere University (Uganda),Makerere University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-302,Mbarara University (Uganda),Mbarara University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-303,Makerere University Business School (Uganda),Makerere University Business School,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-304,Kyambogo University (Uganda),Kyambogo University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-305,Busitema University (Uganda),Busitema University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-306,Muni University (Uganda),Muni University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-307,Kabale University (Uganda),Kabale University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-308,Soroti University (Uganda),Soroti University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-309,Gulu University (Uganda),Gulu University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-310,Lira University (Uganda),Lira University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-311,Law Development Centre (Uganda),Law Development Centre,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-312,Uganda Management Institute (Uganda),Uganda Management Institute,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-313,Mountains of the Moon University (Uganda),Mountains of the Moon University,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-401,Mulago National Referral Hospital (Uganda),Mulago National Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-402,Butabika Hospital (Uganda),Butabika Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-403,Arua Hospital (Uganda),Arua Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-404,Fort Portal Hospital (Uganda),Fort Portal Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-405,Gulu Hospital (Uganda),Gulu Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-406,Hoima Hospital (Uganda),Hoima Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-407,Jinja Hospital (Uganda),Jinja Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-408,Kabale Hospital (Uganda),Kabale Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-409,Masaka Hospital (Uganda),Masaka Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-410,Mbale Hospital (Uganda),Mbale Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-411,Soroti Hospital (Uganda),Soroti Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-412,Lira Hospital (Uganda),Lira Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-413,Mbarara Regional Hospital (Uganda),Mbarara Regional Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-414,Mubende Regional Referral Hospital (Uganda),Mubende Regional Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-415,Moroto Regional Referral Hospital (Uganda),Moroto Regional Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-416,Naguru National Referral Hospital (Uganda),Naguru National Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-417,Kiruddu National Referral Hospital (Uganda),Kiruddu National Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-418,Kawempe National Referral Hospital (Uganda),Kawempe National Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-419,Entebbe Regional Referral Hospital (Uganda),Entebbe Regional Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-420,Mulago Specialized Women and Neonatal Hospital (Uganda),Mulago Specialized Women and Neonatal Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-421,Kayunga Referral Hospital (Uganda),Kayunga Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-422,Yumbe Referral Hospital (Uganda),Yumbe Referral Hospital,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-501,"Uganda Mission at the United Nations, New York (Uganda)","Uganda Mission at the United Nations, New York",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-502,Uganda High Commission in the United Kingdom (Uganda),Uganda High Commission in the United Kingdom,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-503,"Uganda High Commission in Canada, Ottawa (Uganda)","Uganda High Commission in Canada, Ottawa",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-504,"Uganda High Commission in India, New Delhi (Uganda)","Uganda High Commission in India, New Delhi",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-505,"Uganda High Commission in Kenya, Nairobi (Uganda)","Uganda High Commission in Kenya, Nairobi",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-506,"Uganda High Commission in Tanzania, Dar es Salaam (Uganda)","Uganda High Commission in Tanzania, Dar es Salaam",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-507,"Uganda High Commission in Nigeria, Abuja (Uganda)","Uganda High Commission in Nigeria, Abuja",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-508,"Uganda High Commission in South Africa, Pretoria (Uganda)","Uganda High Commission in South Africa, Pretoria",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-509,"Uganda High Commission in Rwanda, Kigali (Uganda)","Uganda High Commission in Rwanda, Kigali",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-510,"Uganda Embassy in the United States, Washington (Uganda)","Uganda Embassy in the United States, Washington",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-511,"Uganda Embassy in Egypt, Cairo (Uganda)","Uganda Embassy in Egypt, Cairo",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-512,"Uganda Embassy in Ethiopia, Addis Ababa (Uganda)","Uganda Embassy in Ethiopia, Addis Ababa",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-513,"Uganda Embassy in China, Beijing (Uganda)","Uganda Embassy in China, Beijing",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-514,"Uganda Embassy in Switzerland, Geneva (Uganda)","Uganda Embassy in Switzerland, Geneva",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-515,"Uganda Embassy in Japan, Tokyo (Uganda)","Uganda Embassy in Japan, Tokyo",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-516,"Uganda Embassy in Saudi Arabia, Riyadh (Uganda)","Uganda Embassy in Saudi Arabia, Riyadh",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-517,"Uganda Embassy in Denmark, Copenhagen (Uganda)","Uganda Embassy in Denmark, Copenhagen",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-518,"Uganda Embassy in Belgium, Brussels (Uganda)","Uganda Embassy in Belgium, Brussels",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-519,"Uganda Embassy in Italy, Rome (Uganda)","Uganda Embassy in Italy, Rome",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-520,"Uganda Embassy in DRC, Kinshasa (Uganda)","Uganda Embassy in DRC, Kinshasa",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-521,"Uganda Embassy in Sudan, Khartoum (Uganda)","Uganda Embassy in Sudan, Khartoum",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-522,"Uganda Embassy in France, Paris (Uganda)","Uganda Embassy in France, Paris",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-523,"Uganda Embassy in Germany, Berlin (Uganda)","Uganda Embassy in Germany, Berlin",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-524,"Uganda Embassy in Iran, Tehran (Uganda)","Uganda Embassy in Iran, Tehran",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-525,"Uganda Embassy in Russia, Moscow (Uganda)","Uganda Embassy in Russia, Moscow",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-526,"Uganda Embassy in Australia, Canberra (Uganda)","Uganda Embassy in Australia, Canberra",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-527,"Uganda Embassy in South Sudan, Juba (Uganda)","Uganda Embassy in South Sudan, Juba",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-528,"Uganda Embassy in United Arab Emirates, Abudhabi (Uganda)","Uganda Embassy in United Arab Emirates, Abudhabi",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-529,"Uganda Embassy in Burundi, Bujumbura (Uganda)","Uganda Embassy in Burundi, Bujumbura",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-530,"Uganda Consulate in China, Guangzhou (Uganda)","Uganda Consulate in China, Guangzhou",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-531,"Uganda Embassy in Turkey, Ankara (Uganda)","Uganda Embassy in Turkey, Ankara",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-532,"Uganda Embassy in Somalia, Mogadishu (Uganda)","Uganda Embassy in Somalia, Mogadishu",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-533,"Uganda Embassy in Malaysia, Kuala Lumpur (Uganda)","Uganda Embassy in Malaysia, Kuala Lumpur",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-534,"Uganda Consulate in Kenya, Mombasa (Uganda)","Uganda Consulate in Kenya, Mombasa",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-535,"Uganda Embassy in Algeria, Algiers (Uganda)","Uganda Embassy in Algeria, Algiers",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-536,"Uganda Embassy in Qatar, Doha (Uganda)","Uganda Embassy in Qatar, Doha",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-537,"Uganda Mission in Havana, Cuba (Uganda)","Uganda Mission in Havana, Cuba",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-538,"Uganda Mission in Luanda, Angola (Uganda)","Uganda Mission in Luanda, Angola",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-601,Arua City (Uganda),Arua City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-602,Fort-Portal city (Uganda),Fort-Portal city,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-603,Gulu City (Uganda),Gulu City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-604,Hoima City (Uganda),Hoima City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-605,Jinja City (Uganda),Jinja City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-606,Lira City (Uganda),Lira City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-607,Masaka City (Uganda),Masaka City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-608,Mbale City (Uganda),Mbale City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-609,Mbarara City (Uganda),Mbarara City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-610,Soroti City (Uganda),Soroti City,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-701,Apac Municipal Council (Uganda),Apac Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-702,Bugiri Municipal Council (Uganda),Bugiri Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-703,Bushenyi- Ishaka Municipal Council (Uganda),Bushenyi- Ishaka Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-704,Busia Municipal Council (Uganda),Busia Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-705,Entebbe Municipal Council (Uganda),Entebbe Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-706,Ibanda Municipal Council (Uganda),Ibanda Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-707,Iganga Municipal Council (Uganda),Iganga Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-708,Kabale Municipal Council (Uganda),Kabale Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-709,Kamuli Municipal Council (Uganda),Kamuli Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-710,Kapchorwa Municipal Council (Uganda),Kapchorwa Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-711,Kasese Municipal Council (Uganda),Kasese Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-712,Kira Municipal Council (Uganda),Kira Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-713,Kisoro Municipal Council (Uganda),Kisoro Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-714,Kitgum Municipal Council (Uganda),Kitgum Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-715,Koboko Municipal Council (Uganda),Koboko Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-716,Kotido Municipal Council (Uganda),Kotido Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-717,Kumi Municipal Council (Uganda),Kumi Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-718,Lugazi Municipal Council (Uganda),Lugazi Municipal Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
